Local time,Ask,Bid,AskVolume,BidVolume
24.03.2021 08:07:31.648 GMT-0000,3190.262,3185.7790000000005,0.02,0.02
24.03.2021 08:07:32.839 GMT-0000,3195.221,3185.533,0.02,0.02
24.03.2021 08:07:35.274 GMT-0000,3197.385,3187.738,0.02,0.02
24.03.2021 08:07:35.819 GMT-0000,3197.385,3190.492,0.02,0.0075
24.03.2021 08:07:35.977 GMT-0000,3199.508,3190.697,0.02,0.02
24.03.2021 08:07:36.526 GMT-0000,3199.262,3190,0.02,0.02
24.03.2021 08:07:37.080 GMT-0000,3199.467,3190.738,0.02,0.0075
24.03.2021 08:07:37.130 GMT-0000,3199.426,3189.5740000000005,0.02,0.02
24.03.2021 08:07:48.413 GMT-0000,3199,3191.738,0.02,0.0075
24.03.2021 08:07:51.213 GMT-0000,3197.1800000000003,3191.82,0.0075,0.02
24.03.2021 08:07:51.263 GMT-0000,3199.221,3192.656,0.02,0.02
24.03.2021 08:07:51.364 GMT-0000,3201.467,3192.5740000000005,0.02,0.02
24.03.2021 08:07:51.628 GMT-0000,3199.262,3192.5740000000005,0.0075,0.02
24.03.2021 08:07:55.308 GMT-0000,3205.262,3194.451,0.02,0.02
24.03.2021 08:07:56.121 GMT-0000,3203.426,3194.697,0.02,0.02
24.03.2021 08:07:57.030 GMT-0000,3200.467,3194.7790000000005,0.0075,0.02
24.03.2021 08:08:02.021 GMT-0000,3199.426,3195,0.02,0.02
24.03.2021 08:08:04.565 GMT-0000,3197.3440000000005,3188.533,0.02,0.02
24.03.2021 08:08:04.709 GMT-0000,3197,3186.656,0.02,0.02
24.03.2021 08:08:05.229 GMT-0000,3197.385,3189.6150000000002,0.02,0.02
24.03.2021 08:08:26.993 GMT-0000,3197.385,3190.533,0.02,0.02
24.03.2021 08:08:27.104 GMT-0000,3198.385,3195.82,0.02,0.02
24.03.2021 08:08:27.214 GMT-0000,3200,3195.6150000000002,0.02,0.02
24.03.2021 08:08:27.439 GMT-0000,3203.508,3195.697,0.02,0.02
24.03.2021 08:08:27.539 GMT-0000,3201.1800000000003,3190.533,0.02,0.02
24.03.2021 08:08:27.642 GMT-0000,3199.1800000000003,3188.82,0.02,0.02
24.03.2021 08:08:27.864 GMT-0000,3199.467,3190.492,0.0075,0.0075
24.03.2021 08:08:27.915 GMT-0000,3201.221,3190.7790000000005,0.02,0.02
24.03.2021 08:08:30.233 GMT-0000,3200.5490000000004,3190.5740000000005,0.0075,0.02
24.03.2021 08:08:36.901 GMT-0000,3199.467,3190.5740000000005,0.0075,0.0075
24.03.2021 08:08:36.951 GMT-0000,3199.426,3189,0.02,0.02
24.03.2021 08:08:39.353 GMT-0000,3199.5490000000004,3189.82,0.02,0.0075
24.03.2021 08:08:39.833 GMT-0000,3196.1800000000003,3190,0.0075,0.02
24.03.2021 08:08:52.895 GMT-0000,3195.221,3190,0.0075,0.02
24.03.2021 08:09:12.164 GMT-0000,3194.385,3189.82,0.0075,0.02
24.03.2021 08:09:15.321 GMT-0000,3193.5490000000004,3190,0.02,0.02
24.03.2021 08:09:16.859 GMT-0000,3192.3440000000005,3184.492,0.02,0.02
24.03.2021 08:09:26.075 GMT-0000,3192.3440000000005,3183.533,0.02,0.02
24.03.2021 08:09:27.102 GMT-0000,3192.467,3185,0.02,0.0075
24.03.2021 08:09:37.891 GMT-0000,3192,3185.492,0.02,0.0075
24.03.2021 08:09:37.998 GMT-0000,3193.262,3185.492,0.02,0.02
24.03.2021 08:09:43.871 GMT-0000,3192.221,3185.492,0.02,0.02
24.03.2021 08:09:50.744 GMT-0000,3192.385,3186.738,0.02,0.0075
24.03.2021 08:09:57.339 GMT-0000,3192.5490000000004,3185.738,0.02,0.02
24.03.2021 08:10:00.051 GMT-0000,3192.5490000000004,3187.697,0.02,0.02
24.03.2021 08:10:00.101 GMT-0000,3193.426,3187.5740000000005,0.02,0.02
24.03.2021 08:10:00.161 GMT-0000,3198.5490000000004,3189.492,0.02,0.02
24.03.2021 08:10:00.211 GMT-0000,3197.426,3189.82,0.02,0.02
24.03.2021 08:10:04.353 GMT-0000,3197.262,3190.492,0.02,0.0075
24.03.2021 08:10:10.226 GMT-0000,3198.3440000000005,3190.6150000000002,0.02,0.02
24.03.2021 08:10:15.258 GMT-0000,3197.426,3190.82,0.02,0.02
24.03.2021 08:10:26.567 GMT-0000,3197.508,3192.656,0.0075,0.0075
24.03.2021 08:10:26.617 GMT-0000,3199.508,3192.656,0.02,0.02
24.03.2021 08:10:27.518 GMT-0000,3200,3196,0.02,0.02
24.03.2021 08:10:27.663 GMT-0000,3201.1800000000003,3199.492,0.02,0.02
24.03.2021 08:10:28.536 GMT-0000,3205,3199.5740000000005,0.02,0.02
24.03.2021 08:10:29.499 GMT-0000,3204.5490000000004,3199.656,0.0075,0.02
24.03.2021 08:10:29.683 GMT-0000,3205,3199.697,0.02,0.02
24.03.2021 08:10:32.229 GMT-0000,3205.508,3196.82,0.02,0.02
24.03.2021 08:10:32.490 GMT-0000,3205.3440000000005,3199.697,0.02,0.0075
24.03.2021 08:10:35.902 GMT-0000,3204.5490000000004,3199.697,0.02,0.02
24.03.2021 08:10:39.743 GMT-0000,3205.262,3199.6150000000002,0.02,0.02
24.03.2021 08:10:41.925 GMT-0000,3204.426,3199.738,0.02,0.02
24.03.2021 08:11:07.038 GMT-0000,3203.5490000000004,3199.656,0.0075,0.02
24.03.2021 08:11:15.178 GMT-0000,3202.303,3199.7790000000005,0.02,0.02
24.03.2021 08:11:16.299 GMT-0000,3206.221,3199.7790000000005,0.02,0.02
24.03.2021 08:11:17.169 GMT-0000,3205.426,3199.533,0.0075,0.02
24.03.2021 08:11:22.033 GMT-0000,3204.385,3200,0.0075,0.02
24.03.2021 08:11:53.403 GMT-0000,3204,3200.5740000000005,0.0075,0.0075
24.03.2021 08:11:53.454 GMT-0000,3206.221,3199.656,0.02,0.02
24.03.2021 08:11:54.229 GMT-0000,3206.221,3201.7790000000005,0.02,0.02
24.03.2021 08:11:54.364 GMT-0000,3206.5490000000004,3199.6150000000002,0.02,0.02
24.03.2021 08:11:55.745 GMT-0000,3206.385,3201.697,0.02,0.02
