Local time,Ask,Bid,AskVolume,BidVolume
22.03.2021 08:11:15.754 GMT-0000,3241.1800000000003,3230.492,0.02,0.02
22.03.2021 08:11:15.805 GMT-0000,3237.221,3230.533,0.02,0.02
22.03.2021 08:11:16.029 GMT-0000,3241.303,3230.492,0.02,0.02
22.03.2021 08:11:17.174 GMT-0000,3242.3440000000005,3230.533,0.02,0.02
22.03.2021 08:11:17.727 GMT-0000,3235.385,3230.492,0.0075,0.02
22.03.2021 08:11:18.270 GMT-0000,3242.221,3230.533,0.02,0.02
22.03.2021 08:11:28.289 GMT-0000,3237.426,3230.738,0.0075,0.02
22.03.2021 08:11:34.098 GMT-0000,3236.467,3231.656,0.0075,0.02
22.03.2021 08:11:35.977 GMT-0000,3241.262,3231.7790000000005,0.02,0.02
22.03.2021 08:11:36.028 GMT-0000,3240.426,3231.5740000000005,0.02,0.02
22.03.2021 08:11:36.130 GMT-0000,3239.1800000000003,3231.738,0.02,0.02
22.03.2021 08:11:36.231 GMT-0000,3237.303,3230.5740000000005,0.02,0.02
22.03.2021 08:11:44.334 GMT-0000,3237.385,3231.656,0.02,0.0075
22.03.2021 08:11:54.143 GMT-0000,3237.5490000000004,3233,0.02,0.0075
22.03.2021 08:11:54.346 GMT-0000,3237.426,3230.451,0.02,0.02
22.03.2021 08:11:59.031 GMT-0000,3237.221,3236.738,0.0075,0.0075
22.03.2021 08:11:59.082 GMT-0000,3242.426,3237,0.02,0.02
22.03.2021 08:11:59.182 GMT-0000,3246.221,3236.656,0.02,0.02
22.03.2021 08:12:01.467 GMT-0000,3246.467,3237.5740000000005,0.02,0.0075
22.03.2021 08:12:01.567 GMT-0000,3246.385,3236.6150000000002,0.02,0.02
22.03.2021 08:12:02.715 GMT-0000,3246,3238.82,0.02,0.0075
22.03.2021 08:12:03.750 GMT-0000,3248.5490000000004,3238.697,0.02,0.02
22.03.2021 08:12:04.076 GMT-0000,3248.508,3239.6150000000002,0.02,0.0075
22.03.2021 08:12:06.336 GMT-0000,3241.385,3239.533,0.0075,0.02
22.03.2021 08:12:10.476 GMT-0000,3241,3238.492,0.02,0.02
22.03.2021 08:12:15.348 GMT-0000,3241.426,3231.6150000000002,0.02,0.02
22.03.2021 08:12:15.398 GMT-0000,3238.385,3230.6150000000002,0.02,0.02
22.03.2021 08:12:17.312 GMT-0000,3236.426,3230.492,0.02,0.02
22.03.2021 08:12:27.441 GMT-0000,3235.1800000000003,3230.82,0.0075,0.02
22.03.2021 08:12:30.466 GMT-0000,3236.426,3230.492,0.02,0.02
22.03.2021 08:12:31.888 GMT-0000,3236.262,3233,0.02,0.0075
22.03.2021 08:12:38.940 GMT-0000,3244.5490000000004,3232.7790000000005,0.02,0.02
22.03.2021 08:12:38.990 GMT-0000,3244.5490000000004,3233.738,0.02,0.02
22.03.2021 08:12:39.480 GMT-0000,3239,3233.82,0.0075,0.02
22.03.2021 08:12:44.468 GMT-0000,3238.221,3233.6150000000002,0.0075,0.02
22.03.2021 08:12:51.801 GMT-0000,3237.262,3233.6150000000002,0.0075,0.02
